#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
A1CF	APOBEC3B	9606.ENSP00000378868	9606.ENSP00000327459	0	0	0	0	0	0.045	0.500	0.276	0.624
A1CF	RBM15	9606.ENSP00000378868	9606.ENSP00000358799	0	0	0	0	0	0	0.540	0.100	0.568
A1CF	HNF1A	9606.ENSP00000378868	9606.ENSP00000438804	0	0	0	0	0.448	0	0	0.085	0.474
ABI1	MAPK1	9606.ENSP00000365312	9606.ENSP00000215832	0	0	0	0	0.054	0	0.400	0.109	0.450
ABI1	PIK3R2	9606.ENSP00000365312	9606.ENSP00000222254	0	0	0	0	0.042	0.124	0.400	0.050	0.457
ABI1	RAC2	9606.ENSP00000365312	9606.ENSP00000249071	0	0	0	0	0.056	0.169	0.500	0.326	0.700
ABI1	PIK3R3	9606.ENSP00000365312	9606.ENSP00000262741	0	0	0	0	0	0.124	0.400	0.050	0.457
ABI1	MAPK3	9606.ENSP00000365312	9606.ENSP00000263025	0	0	0	0	0.042	0	0.400	0.197	0.498
ABI1	KDR	9606.ENSP00000365312	9606.ENSP00000263923	0	0	0	0	0	0	0.500	0.072	0.516
ABI1	PIK3CA	9606.ENSP00000365312	9606.ENSP00000263967	0	0	0	0	0.146	0	0.400	0.052	0.471
ABI1	CBL	9606.ENSP00000365312	9606.ENSP00000264033	0	0	0	0	0.042	0.292	0	0.589	0.697
ABI1	RASA1	9606.ENSP00000365312	9606.ENSP00000274376	0	0	0	0	0.084	0.078	0	0.599	0.631
ABI1	EGFR	9606.ENSP00000365312	9606.ENSP00000275493	0	0	0	0	0.042	0.126	0	0.624	0.657
ABI1	PAK1	9606.ENSP00000365312	9606.ENSP00000278568	0	0	0	0	0.060	0	0.400	0.175	0.494
ABI1	NCKIPSD	9606.ENSP00000365312	9606.ENSP00000294129	0	0	0	0	0.056	0	0.500	0.245	0.612
ABI1	RPN1	9606.ENSP00000365312	9606.ENSP00000296255	0	0	0	0	0.060	0	0	0.521	0.530
ABI1	INPPL1	9606.ENSP00000365312	9606.ENSP00000298229	0	0	0	0	0.049	0.078	0	0.506	0.529
ABI1	MLLT10	9606.ENSP00000365312	9606.ENSP00000307411	0	0	0	0	0.087	0	0	0.649	0.665
ABI1	HSP90AA1	9606.ENSP00000365312	9606.ENSP00000335153	0	0	0	0	0.050	0.052	0.500	0.075	0.528
ABI1	KNL1	9606.ENSP00000365312	9606.ENSP00000335463	0	0	0	0	0	0	0	0.589	0.589
ABI1	SEPTIN6	9606.ENSP00000365312	9606.ENSP00000341524	0	0	0	0	0.082	0	0	0.404	0.429
ABI1	CRKL	9606.ENSP00000365312	9606.ENSP00000346300	0	0	0	0	0.066	0.078	0	0.629	0.653
ABI1	RAC1	9606.ENSP00000365312	9606.ENSP00000348461	0	0	0	0	0.074	0.170	0.500	0.481	0.774
ABI1	AFDN	9606.ENSP00000365312	9606.ENSP00000355771	0	0	0	0	0.042	0	0	0.422	0.422
ABI1	MLLT11	9606.ENSP00000365312	9606.ENSP00000357917	0	0	0	0	0	0	0	0.489	0.489
ABI1	SHOC2	9606.ENSP00000365312	9606.ENSP00000358464	0	0	0	0	0.407	0	0	0.046	0.410
ABI1	ABL1	9606.ENSP00000365312	9606.ENSP00000361423	0	0	0	0	0	0.876	0.400	0.977	0.998
ABI1	SRC	9606.ENSP00000365312	9606.ENSP00000362680	0	0	0	0	0.049	0.129	0.500	0.740	0.878
ABI1	SYK	9606.ENSP00000365312	9606.ENSP00000364898	0	0	0	0	0.060	0.095	0.500	0.174	0.601
ABI1	SEPTIN5	9606.ENSP00000365312	9606.ENSP00000391311	0	0	0	0	0	0	0	0.415	0.415
ABI1	TFRC	9606.ENSP00000365312	9606.ENSP00000376197	0	0	0	0	0.044	0	0.400	0.077	0.424
ABI1	AFF1	9606.ENSP00000365312	9606.ENSP00000378578	0	0	0	0	0.060	0	0	0.424	0.435
ABI1	CLTCL1	9606.ENSP00000365312	9606.ENSP00000441158	0	0	0	0	0.042	0	0	0.441	0.442
ABI1	SFRP4	9606.ENSP00000365312	9606.ENSP00000410715	0	0	0	0	0	0	0	0.447	0.447
ABI1	GMPS	9606.ENSP00000365312	9606.ENSP00000419851	0	0	0	0	0.042	0	0	0.455	0.455
ABI1	CLTC	9606.ENSP00000365312	9606.ENSP00000479606	0	0	0	0	0.049	0	0	0.478	0.482
ABI1	PIK3R1	9606.ENSP00000365312	9606.ENSP00000428056	0	0	0	0	0.056	0.129	0.400	0.109	0.502
ABI1	AKT1	9606.ENSP00000365312	9606.ENSP00000451828	0	0	0	0	0.042	0.212	0	0.438	0.539
ABI1	MLLT6	9606.ENSP00000365312	9606.ENSP00000479910	0	0	0	0	0.067	0	0	0.563	0.574
ABI1	ARHGEF12	9606.ENSP00000365312	9606.ENSP00000380942	0	0	0	0	0.047	0.069	0	0.560	0.575
ABI1	MLLT3	9606.ENSP00000365312	9606.ENSP00000369695	0	0	0	0	0.047	0	0	0.611	0.613
ABI1	ABL2	9606.ENSP00000365312	9606.ENSP00000427562	0	0	0	0	0	0.331	0	0.473	0.632
ABI1	VAV1	9606.ENSP00000365312	9606.ENSP00000472929	0	0	0	0	0.062	0.078	0.500	0.263	0.639
ABI1	FNBP1	9606.ENSP00000365312	9606.ENSP00000413625	0	0	0	0	0.074	0.095	0	0.655	0.686
ABI1	CDC42	9606.ENSP00000365312	9606.ENSP00000497733	0	0	0	0	0.064	0.074	0.400	0.689	0.816
ABI1	WAS	9606.ENSP00000365312	9606.ENSP00000365891	0	0	0	0	0.044	0.286	0.400	0.773	0.894
ABI1	SOS1	9606.ENSP00000365312	9606.ENSP00000384675	0	0	0	0	0.064	0.332	0	0.997	0.998
ABL1	GNA11	9606.ENSP00000361423	9606.ENSP00000078429	0	0	0	0	0.119	0	0	0.484	0.526
ABL1	MAPK1	9606.ENSP00000361423	9606.ENSP00000215832	0	0	0	0.588	0.064	0.110	0	0.695	0.724
ABL1	NFKBIA	9606.ENSP00000361423	9606.ENSP00000216797	0	0	0	0	0.086	0.331	0	0.351	0.569
ABL1	CD79A	9606.ENSP00000361423	9606.ENSP00000221972	0	0	0	0	0	0	0	0.431	0.431
ABL1	DDX5	9606.ENSP00000361423	9606.ENSP00000225792	0	0	0	0	0.042	0.156	0	0.389	0.463
ABL1	IL2	9606.ENSP00000361423	9606.ENSP00000226730	0	0	0	0	0	0	0	0.419	0.418
ABL1	CCND1	9606.ENSP00000361423	9606.ENSP00000227507	0	0	0	0	0.067	0	0.400	0.577	0.742
ABL1	CDKN1B	9606.ENSP00000361423	9606.ENSP00000228872	0	0	0	0	0.086	0.296	0.400	0.420	0.746
ABL1	MLH1	9606.ENSP00000361423	9606.ENSP00000231790	0	0	0	0	0.042	0	0	0.480	0.481
ABL1	FLT3	9606.ENSP00000361423	9606.ENSP00000241453	0	0	0	0.600	0.095	0.215	0	0.346	0.495
ABL1	PLCG1	9606.ENSP00000361423	9606.ENSP00000244007	0	0	0	0.548	0.091	0.361	0	0.176	0.479
ABL1	RAC2	9606.ENSP00000361423	9606.ENSP00000249071	0	0	0	0	0.086	0.110	0.900	0.353	0.940
ABL1	SMO	9606.ENSP00000361423	9606.ENSP00000249373	0	0	0	0	0.072	0.071	0	0.625	0.648
ABL1	MLLT1	9606.ENSP00000361423	9606.ENSP00000252674	0	0	0	0	0.186	0	0	0.544	0.613
ABL1	RARA	9606.ENSP00000361423	9606.ENSP00000254066	0	0	0	0	0.063	0.097	0	0.695	0.719
ABL1	H3-3B	9606.ENSP00000361423	9606.ENSP00000254810	0	0	0	0	0.070	0.095	0	0.427	0.476
ABL1	KRAS	9606.ENSP00000361423	9606.ENSP00000256078	0	0	0	0	0.074	0.110	0	0.669	0.703
ABL1	MSI1	9606.ENSP00000361423	9606.ENSP00000257552	0	0	0	0	0	0	0	0.430	0.430
ABL1	CDK4	9606.ENSP00000361423	9606.ENSP00000257904	0	0	0	0.607	0.097	0.098	0.400	0.511	0.729
ABL1	MDM2	9606.ENSP00000361423	9606.ENSP00000258149	0	0	0	0	0	0.628	0	0.732	0.896
ABL1	BARD1	9606.ENSP00000361423	9606.ENSP00000260947	0	0	0	0	0	0.095	0.500	0.175	0.594
ABL1	CCND2	9606.ENSP00000361423	9606.ENSP00000261254	0	0	0	0	0	0.292	0.400	0.373	0.710
ABL1	CDH1	9606.ENSP00000361423	9606.ENSP00000261769	0	0	0	0	0	0.067	0	0.418	0.433
ABL1	PDGFRB	9606.ENSP00000361423	9606.ENSP00000261799	0	0	0	0.581	0.093	0.316	0	0.376	0.580
ABL1	PIK3C3	9606.ENSP00000361423	9606.ENSP00000262039	0	0	0	0	0	0.053	0	0.947	0.947
ABL1	SMAD2	9606.ENSP00000361423	9606.ENSP00000262160	0	0	0	0	0.091	0.091	0	0.392	0.454
ABL1	AXIN1	9606.ENSP00000361423	9606.ENSP00000262320	0	0	0	0	0.098	0.127	0	0.308	0.407
ABL1	CREBBP	9606.ENSP00000361423	9606.ENSP00000262367	0	0	0	0	0.304	0.047	0	0.415	0.578
ABL1	TCF3	9606.ENSP00000361423	9606.ENSP00000262965	0	0	0	0	0.108	0	0.500	0.658	0.834
ABL1	CCDC6	9606.ENSP00000361423	9606.ENSP00000263102	0	0	0	0	0.067	0	0	0.561	0.572
ABL1	EP300	9606.ENSP00000361423	9606.ENSP00000263253	0	0	0	0	0.304	0.230	0	0.438	0.673
ABL1	BRD4	9606.ENSP00000361423	9606.ENSP00000263377	0	0	0	0	0.072	0	0	0.448	0.466
ABL1	BIRC3	9606.ENSP00000361423	9606.ENSP00000263464	0	0	0	0	0	0.092	0	0.423	0.454
ABL1	PIK3CA	9606.ENSP00000361423	9606.ENSP00000263967	0	0	0	0	0.049	0.069	0	0.754	0.763
ABL1	CBL	9606.ENSP00000361423	9606.ENSP00000264033	0	0	0	0	0.063	0.896	0.900	0.685	0.996
ABL1	YWHAE	9606.ENSP00000361423	9606.ENSP00000264335	0	0	0	0	0.068	0.661	0	0.178	0.718
ABL1	STAT3	9606.ENSP00000361423	9606.ENSP00000264657	0	0	0	0	0.121	0.096	0	0.611	0.664
ABL1	MECOM	9606.ENSP00000361423	9606.ENSP00000264674	0	0	0	0	0	0.071	0	0.458	0.475
ABL1	DNMT3A	9606.ENSP00000361423	9606.ENSP00000264709	0	0	0	0	0.069	0.058	0	0.571	0.591
ABL1	NBN	9606.ENSP00000361423	9606.ENSP00000265433	0	0	0	0	0	0	0.500	0.134	0.548
ABL1	CDK6	9606.ENSP00000361423	9606.ENSP00000265734	0	0	0	0.614	0.073	0.098	0.400	0.227	0.560
ABL1	ERBB3	9606.ENSP00000361423	9606.ENSP00000267101	0	0	0	0.580	0	0.400	0	0.395	0.621
ABL1	RB1	9606.ENSP00000361423	9606.ENSP00000267163	0	0	0	0	0.049	0.736	0.900	0.312	0.980
ABL1	TRIP11	9606.ENSP00000361423	9606.ENSP00000267622	0	0	0	0	0.074	0.095	0	0.388	0.443
ABL1	PML	9606.ENSP00000361423	9606.ENSP00000268058	0	0	0	0	0.049	0.053	0	0.507	0.517
ABL1	TP53	9606.ENSP00000361423	9606.ENSP00000269305	0	0	0	0	0.056	0.292	0	0.875	0.909
ABL1	ERBB2	9606.ENSP00000361423	9606.ENSP00000269571	0	0	0	0.591	0.049	0.615	0	0.325	0.731
ABL1	RASA1	9606.ENSP00000361423	9606.ENSP00000274376	0	0	0	0.548	0.049	0.299	0	0.275	0.474
ABL1	EGFR	9606.ENSP00000361423	9606.ENSP00000275493	0	0	0	0.591	0.067	0.790	0	0.347	0.861
ABL1	CDKN2B	9606.ENSP00000361423	9606.ENSP00000276925	0	0	0	0	0	0.095	0	0.431	0.463
ABL1	NTRK2	9606.ENSP00000361423	9606.ENSP00000277120	0	0	0	0.634	0	0	0.900	0.145	0.910
ABL1	ATM	9606.ENSP00000361423	9606.ENSP00000278616	0	0	0	0	0	0.820	0.750	0.774	0.988
ABL1	MYCN	9606.ENSP00000361423	9606.ENSP00000281043	0	0	0	0	0	0.060	0	0.420	0.431
ABL1	FLT1	9606.ENSP00000361423	9606.ENSP00000282397	0	0	0	0.577	0.105	0.074	0	0.400	0.459
ABL1	RANBP2	9606.ENSP00000361423	9606.ENSP00000283195	0	0	0	0	0.042	0.117	0	0.501	0.541
ABL1	MSI2	9606.ENSP00000361423	9606.ENSP00000284073	0	0	0	0	0	0	0	0.562	0.562
ABL1	ERCC3	9606.ENSP00000361423	9606.ENSP00000285398	0	0	0	0	0.060	0	0	0.506	0.516
ABL1	CSF1R	9606.ENSP00000361423	9606.ENSP00000286301	0	0	0	0.604	0.055	0.074	0	0.504	0.528
ABL1	GNAQ	9606.ENSP00000361423	9606.ENSP00000286548	0	0	0	0	0.067	0	0	0.437	0.453
ABL1	NRG1	9606.ENSP00000361423	9606.ENSP00000287842	0	0	0	0	0	0.084	0	0.474	0.497
ABL1	KIT	9606.ENSP00000361423	9606.ENSP00000288135	0	0	0	0.598	0.056	0.181	0	0.601	0.664
ABL1	U2AF1	9606.ENSP00000361423	9606.ENSP00000291552	0	0	0	0	0	0	0	0.478	0.478
ABL1	FGFR4	9606.ENSP00000361423	9606.ENSP00000292408	0	0	0	0.654	0.055	0.074	0	0.378	0.408
ABL1	STAT5B	9606.ENSP00000361423	9606.ENSP00000293328	0	0	0	0	0.065	0.439	0.900	0.727	0.983
ABL1	TAL1	9606.ENSP00000361423	9606.ENSP00000294339	0	0	0	0	0	0.046	0	0.480	0.482
ABL1	TLX3	9606.ENSP00000361423	9606.ENSP00000296921	0	0	0	0	0	0.048	0	0.738	0.739
ABL1	NPM1	9606.ENSP00000361423	9606.ENSP00000296930	0	0	0	0	0.064	0	0	0.697	0.704
ABL1	INPPL1	9606.ENSP00000361423	9606.ENSP00000298229	0	0	0	0.549	0.125	0.392	0	0.475	0.696
ABL1	RUNX1	9606.ENSP00000361423	9606.ENSP00000300305	0	0	0	0	0.042	0	0.400	0.793	0.871
ABL1	ZRSR2	9606.ENSP00000361423	9606.ENSP00000303015	0	0	0	0	0.042	0	0	0.417	0.417
ABL1	BCR	9606.ENSP00000361423	9606.ENSP00000303507	0	0	0	0	0.083	0.737	0.900	0.869	0.996
ABL1	IRS1	9606.ENSP00000361423	9606.ENSP00000304895	0	0	0	0	0.059	0.098	0	0.530	0.566
ABL1	FEN1	9606.ENSP00000361423	9606.ENSP00000305480	0	0.001	0	0	0.073	0.060	0	0.496	0.523
ABL1	MLLT10	9606.ENSP00000361423	9606.ENSP00000307411	0	0	0	0	0.074	0	0	0.479	0.496
ABL1	TERT	9606.ENSP00000361423	9606.ENSP00000309572	0	0	0	0	0	0.049	0	0.599	0.603
ABL1	CASP3	9606.ENSP00000361423	9606.ENSP00000311032	0	0	0	0	0.067	0.067	0	0.586	0.608
ABL1	NUP98	9606.ENSP00000361423	9606.ENSP00000316032	0	0	0	0	0.060	0.045	0	0.669	0.676
ABL1	EZH2	9606.ENSP00000361423	9606.ENSP00000320147	0	0	0	0	0.043	0.077	0	0.590	0.606
ABL1	EML4	9606.ENSP00000361423	9606.ENSP00000320663	0	0	0	0	0.074	0.067	0	0.601	0.626
ABL1	CALR	9606.ENSP00000361423	9606.ENSP00000320866	0	0	0	0	0.107	0	0	0.616	0.643
ABL1	EBF1	9606.ENSP00000361423	9606.ENSP00000322898	0	0	0	0	0.053	0.052	0	0.629	0.637
ABL1	GSK3B	9606.ENSP00000361423	9606.ENSP00000324806	0	0	0	0.566	0.049	0	0	0.497	0.501
ABL1	MRE11	9606.ENSP00000361423	9606.ENSP00000325863	0	0	0	0	0	0.045	0.500	0.483	0.731
ABL1	PHF6	9606.ENSP00000361423	9606.ENSP00000329097	0	0	0	0	0	0.077	0	0.645	0.659
ABL1	CASP9	9606.ENSP00000361423	9606.ENSP00000330237	0	0	0	0	0.074	0.311	0	0.466	0.629
ABL1	IKZF1	9606.ENSP00000361423	9606.ENSP00000331614	0	0	0	0	0	0.071	0	0.841	0.845
ABL1	IDH2	9606.ENSP00000361423	9606.ENSP00000331897	0	0	0	0	0.044	0	0	0.593	0.594
ABL1	SMAD3	9606.ENSP00000361423	9606.ENSP00000332973	0	0	0	0	0.104	0.091	0	0.367	0.440
ABL1	HSP90AA1	9606.ENSP00000361423	9606.ENSP00000335153	0	0	0	0	0.080	0.788	0	0.922	0.983
ABL1	FIP1L1	9606.ENSP00000361423	9606.ENSP00000336752	0	0	0	0	0.049	0	0	0.684	0.687
ABL1	EPHA3	9606.ENSP00000361423	9606.ENSP00000337451	0	0	0	0.616	0.074	0.292	0.900	0.441	0.958
ABL1	FOXO3	9606.ENSP00000361423	9606.ENSP00000339527	0	0	0	0	0.060	0.094	0	0.451	0.492
ABL1	H3-5	9606.ENSP00000361423	9606.ENSP00000339835	0	0	0	0	0.070	0.095	0	0.419	0.468
ABL1	MYB	9606.ENSP00000361423	9606.ENSP00000339992	0	0	0	0	0.092	0.068	0	0.416	0.463
ABL1	SMARCB1	9606.ENSP00000361423	9606.ENSP00000340883	0	0	0	0	0.063	0.046	0	0.511	0.525
ABL1	STAT5A	9606.ENSP00000361423	9606.ENSP00000341208	0	0	0	0	0.088	0.332	0.900	0.724	0.980
ABL1	SMAD4	9606.ENSP00000361423	9606.ENSP00000341551	0	0	0	0	0.093	0.091	0	0.460	0.516
ABL1	ERBB4	9606.ENSP00000361423	9606.ENSP00000342235	0	0	0	0.596	0	0.400	0	0.500	0.687
ABL1	HOXA9	9606.ENSP00000361423	9606.ENSP00000343619	0	0	0	0	0.042	0.046	0	0.657	0.659
ABL1	ATR	9606.ENSP00000361423	9606.ENSP00000343741	0	0	0	0	0	0.317	0	0.310	0.509
ABL1	GATA2	9606.ENSP00000361423	9606.ENSP00000345681	0	0	0	0	0.088	0.093	0	0.454	0.510
ABL1	CRKL	9606.ENSP00000361423	9606.ENSP00000346300	0	0	0	0.597	0.049	0.887	0.900	0.855	0.998
ABL1	FYN	9606.ENSP00000361423	9606.ENSP00000346671	0	0	0.075	0.876	0.083	0.136	0.900	0.422	0.949
ABL1	RAC1	9606.ENSP00000361423	9606.ENSP00000348461	0	0	0	0	0.089	0.110	0.400	0.227	0.574
ABL1	PAX5	9606.ENSP00000361423	9606.ENSP00000350844	0	0	0	0	0.043	0	0	0.622	0.623
ABL1	NF1	9606.ENSP00000361423	9606.ENSP00000351015	0	0	0	0	0	0.092	0	0.520	0.545
ABL1	CASP8	9606.ENSP00000361423	9606.ENSP00000351273	0	0	0	0	0.064	0.067	0	0.443	0.471
ABL1	H3C12	9606.ENSP00000361423	9606.ENSP00000352252	0	0	0	0	0.070	0.095	0	0.424	0.473
ABL1	NUP214	9606.ENSP00000361423	9606.ENSP00000352400	0	0	0	0	0.058	0	0	0.906	0.907
ABL1	DNMT1	9606.ENSP00000361423	9606.ENSP00000352516	0	0	0	0	0.118	0.066	0	0.366	0.432
ABL1	NTRK3	9606.ENSP00000361423	9606.ENSP00000354207	0	0	0	0.629	0	0	0.900	0.192	0.915
ABL1	TOP1	9606.ENSP00000361423	9606.ENSP00000354522	0	0	0	0	0	0.297	0	0.279	0.472
ABL1	MTOR	9606.ENSP00000361423	9606.ENSP00000354558	0	0	0	0	0.067	0.315	0	0.557	0.692
ABL1	H3-4	9606.ENSP00000361423	9606.ENSP00000355657	0	0	0	0	0.070	0.095	0	0.419	0.468
ABL1	PARP1	9606.ENSP00000361423	9606.ENSP00000355759	0	0	0	0	0.047	0.292	0	0.713	0.789
ABL1	FGFR1OP	9606.ENSP00000361423	9606.ENSP00000355812	0	0	0	0	0	0.292	0	0.393	0.552
ABL1	PRKN	9606.ENSP00000361423	9606.ENSP00000355865	0	0	0	0	0	0.561	0	0.316	0.687
ABL1	MDM4	9606.ENSP00000361423	9606.ENSP00000356150	0	0	0	0	0	0.298	0	0.369	0.538
ABL1	MCL1	9606.ENSP00000361423	9606.ENSP00000358022	0	0	0	0	0.086	0	0	0.741	0.753
ABL1	EPHA7	9606.ENSP00000361423	9606.ENSP00000358309	0	0	0	0.607	0.074	0	0.900	0.336	0.933
ABL1	NRAS	9606.ENSP00000361423	9606.ENSP00000358548	0	0	0	0	0.081	0.110	0	0.667	0.704
ABL1	TLX1	9606.ENSP00000361423	9606.ENSP00000359215	0	0	0	0	0	0.048	0	0.755	0.756
ABL1	GNAS	9606.ENSP00000361423	9606.ENSP00000360141	0	0	0	0	0	0.067	0	0.480	0.494
ABL1	XIAP	9606.ENSP00000361423	9606.ENSP00000360242	0	0	0	0	0	0.092	0	0.621	0.641
ABL1	JUN	9606.ENSP00000361423	9606.ENSP00000360266	0	0	0	0	0.049	0.532	0	0.554	0.784
ABL1	HSP90AB1	9606.ENSP00000361423	9606.ENSP00000360609	0	0	0	0	0.091	0.224	0	0.909	0.930
ABL1	PTEN	9606.ENSP00000361423	9606.ENSP00000361021	0	0	0	0	0.048	0.092	0	0.627	0.650
ABL1	PIK3CD	9606.ENSP00000361423	9606.ENSP00000366563	0	0	0	0	0	0.069	0	0.385	0.403
ABL1	AKT1	9606.ENSP00000361423	9606.ENSP00000451828	0	0	0	0.577	0.102	0	0	0.369	0.409
ABL1	ERRFI1	9606.ENSP00000361423	9606.ENSP00000366702	0	0	0	0	0.062	0.292	0	0.184	0.410
ABL1	XPO1	9606.ENSP00000361423	9606.ENSP00000384863	0	0	0	0	0	0.052	0	0.404	0.411
ABL1	ZMYM2	9606.ENSP00000361423	9606.ENSP00000479904	0	0	0	0	0.049	0.098	0	0.369	0.411
ABL1	PRKAR1A	9606.ENSP00000361423	9606.ENSP00000376475	0	0	0	0	0.069	0	0	0.394	0.412
ABL1	LATS2	9606.ENSP00000361423	9606.ENSP00000372035	0	0	0	0.549	0.062	0.300	0	0.178	0.413
ABL1	CXCR4	9606.ENSP00000361423	9606.ENSP00000386884	0	0	0	0	0.042	0	0	0.417	0.417
ABL1	PRKCB	9606.ENSP00000361423	9606.ENSP00000496129	0	0	0	0.573	0	0.050	0	0.417	0.422
ABL1	CD274	9606.ENSP00000361423	9606.ENSP00000370989	0	0	0	0	0.063	0	0	0.419	0.432
ABL1	PTPN6	9606.ENSP00000361423	9606.ENSP00000391592	0	0	0	0.554	0.055	0.333	0	0.178	0.437
ABL1	FOXO1	9606.ENSP00000361423	9606.ENSP00000368880	0	0	0	0	0.048	0.094	0	0.404	0.441
ABL1	LCK	9606.ENSP00000361423	9606.ENSP00000477713	0	0	0.060	0.882	0.060	0	0	0.427	0.449
ABL1	ITK	9606.ENSP00000361423	9606.ENSP00000398655	0	0	0.077	0.799	0	0	0	0.439	0.460
ABL1	BCL6	9606.ENSP00000361423	9606.ENSP00000384371	0	0	0	0	0.086	0.071	0	0.419	0.463
ABL1	LYN	9606.ENSP00000361423	9606.ENSP00000428924	0	0	0.068	0.877	0.060	0	0	0.441	0.467
ABL1	TMPRSS2	9606.ENSP00000361423	9606.ENSP00000381588	0	0	0	0	0.051	0.096	0	0.428	0.467
ABL1	MAP3K1	9606.ENSP00000361423	9606.ENSP00000382423	0	0	0	0.550	0	0.070	0	0.459	0.476
ABL1	RHOA	9606.ENSP00000361423	9606.ENSP00000400175	0	0	0	0	0.079	0.110	0	0.411	0.476
ABL1	CREB1	9606.ENSP00000361423	9606.ENSP00000387699	0	0	0	0	0	0.292	0	0.293	0.478
ABL1	JAK1	9606.ENSP00000361423	9606.ENSP00000499900	0	0	0	0.574	0.064	0.292	0	0.280	0.482
ABL1	GATA1	9606.ENSP00000361423	9606.ENSP00000365858	0	0	0	0	0.055	0.093	0	0.445	0.483
ABL1	CHEK1	9606.ENSP00000361423	9606.ENSP00000391090	0	0	0	0	0	0.067	0	0.480	0.494
ABL1	TGFBR1	9606.ENSP00000361423	9606.ENSP00000447297	0	0	0	0.577	0.073	0	0	0.477	0.494
ABL1	IRS2	9606.ENSP00000361423	9606.ENSP00000365016	0	0	0	0	0.047	0.098	0	0.459	0.494
ABL1	HIF1A	9606.ENSP00000361423	9606.ENSP00000437955	0	0	0	0	0	0.071	0	0.484	0.500
ABL1	RAD50	9606.ENSP00000361423	9606.ENSP00000368100	0	0	0	0	0.044	0	0.500	0	0.501
ABL1	HLA-B	9606.ENSP00000361423	9606.ENSP00000399168	0	0	0	0	0.086	0	0	0.477	0.501
ABL1	ZNF384	9606.ENSP00000361423	9606.ENSP00000380019	0	0	0	0	0.121	0.071	0	0.447	0.508
ABL1	SRSF2	9606.ENSP00000361423	9606.ENSP00000376276	0	0	0	0	0.047	0	0	0.506	0.509
ABL1	MPL	9606.ENSP00000361423	9606.ENSP00000361548	0	0	0	0	0	0.045	0	0.507	0.509
ABL1	AR	9606.ENSP00000361423	9606.ENSP00000363822	0	0	0	0	0.042	0.178	0	0.428	0.511
ABL1	BRCA2	9606.ENSP00000361423	9606.ENSP00000369497	0	0	0	0	0	0.137	0	0.460	0.514
ABL1	CTNNA2	9606.ENSP00000361423	9606.ENSP00000384638	0	0	0	0	0	0	0.500	0.069	0.515
ABL1	EWSR1	9606.ENSP00000361423	9606.ENSP00000400142	0	0	0	0	0.048	0.164	0	0.449	0.523
ABL1	IGF1R	9606.ENSP00000361423	9606.ENSP00000497069	0	0	0	0.604	0.049	0	0	0.522	0.525
ABL1	MEF2B	9606.ENSP00000361423	9606.ENSP00000402154	0	0	0	0	0	0	0.500	0.093	0.527
ABL1	RAF1	9606.ENSP00000361423	9606.ENSP00000401888	0	0	0	0.590	0.044	0	0	0.531	0.532
ABL1	NUMA1	9606.ENSP00000361423	9606.ENSP00000377298	0	0	0	0	0.067	0.084	0	0.505	0.540
ABL1	BCL2L11	9606.ENSP00000361423	9606.ENSP00000376943	0	0	0	0	0	0	0	0.542	0.542
ABL1	ESR1	9606.ENSP00000361423	9606.ENSP00000405330	0	0	0	0	0	0.071	0	0.528	0.543
ABL1	P2RY8	9606.ENSP00000361423	9606.ENSP00000370697	0	0	0	0	0.094	0.084	0	0.523	0.569
ABL1	DNM2	9606.ENSP00000361423	9606.ENSP00000373905	0	0	0	0	0.067	0.143	0	0.504	0.569
ABL1	CEBPA	9606.ENSP00000361423	9606.ENSP00000427514	0	0	0	0	0.055	0.073	0	0.549	0.570
ABL1	PTPRC	9606.ENSP00000361423	9606.ENSP00000411355	0	0	0	0	0.067	0.097	0	0.533	0.573
ABL1	CCND3	9606.ENSP00000361423	9606.ENSP00000362082	0	0	0	0	0	0	0.400	0.321	0.575
ABL1	RUNX1T1	9606.ENSP00000361423	9606.ENSP00000402257	0	0	0	0	0.042	0.051	0	0.584	0.588
ABL1	RYBP	9606.ENSP00000361423	9606.ENSP00000419494	0	0	0	0	0.053	0.292	0	0.437	0.589
ABL1	SYK	9606.ENSP00000361423	9606.ENSP00000364898	0	0	0	0.730	0.053	0	0	0.592	0.597
ABL1	DEK	9606.ENSP00000361423	9606.ENSP00000498653	0	0	0	0	0	0.046	0	0.599	0.601
ABL1	MYH11	9606.ENSP00000361423	9606.ENSP00000379616	0	0	0	0	0	0.079	0	0.585	0.602
ABL1	PTPN11	9606.ENSP00000361423	9606.ENSP00000489597	0	0	0	0.556	0.063	0.097	0	0.568	0.603
ABL1	TET2	9606.ENSP00000361423	9606.ENSP00000442788	0	0	0	0	0	0	0	0.604	0.604
ABL1	RAD51B	9606.ENSP00000361423	9606.ENSP00000419881	0	0	0	0	0	0.294	0	0.470	0.610
ABL1	WT1	9606.ENSP00000361423	9606.ENSP00000368370	0	0	0	0	0.044	0.071	0	0.598	0.611
ABL1	IDH1	9606.ENSP00000361423	9606.ENSP00000390265	0	0	0	0	0	0	0	0.614	0.614
ABL1	MLLT3	9606.ENSP00000361423	9606.ENSP00000369695	0	0	0	0	0	0	0	0.626	0.626
